base_word,pos_kr,pos_tag,level,homonym
만세만세,감탄사,Exclamation,6,False
만세만세,명사,Noun,6,False
만연,명사,Noun,6,False
만장일치,명사,Noun,6,False
맏형,명사,Noun,6,False
말단,명사,Noun,6,False
말문,명사,Noun,6,False
말미암다,동사,Verb,6,False
말솜씨,명사,Noun,6,False
말썽,명사,Noun,6,False
망,명사,Noun,6,False
망신,명사,Noun,6,False
망원경,명사,Noun,6,False
망치,명사,Noun,6,False
맞먹다,동사,Verb,6,False
맞붙다,동사,Verb,6,False
맞아떨어지다,동사,Verb,6,False
맞장구,명사,Noun,6,False
맞춤,명사,Noun,6,False
매,의존명사,Noun,6,False
매기다,동사,Verb,6,False
매니저,명사,Noun,6,False
매듭,명사,Noun,6,False
매료,명사,Noun,6,False
매립,명사,Noun,6,False
매장,명사,Noun,6,False
매진,명사,Noun,6,False
맥,명사,Noun,6,False
맥락,명사,Noun,6,False
맥박,명사,Noun,6,False
맴돌다,동사,Verb,6,False
맵시,명사,Noun,6,False
맹렬하다,형용사,Adjective,6,False
맺히다,동사,Verb,6,False
머금다,동사,Verb,6,False
머리맡,명사,Noun,6,False
먹구름,명사,Noun,6,False
멀다,동사,Verb,6,False
멋스럽다,형용사,Adjective,6,False
멍들다,동사,Verb,6,False
면모,명사,Noun,6,False
면역,명사,Noun,6,False
면회,명사,Noun,6,False
명당,명사,Noun,6,False
명료하다,형용사,Adjective,6,False
명목,명사,Noun,6,False
명문,명사,Noun,6,False
명백하다,형용사,Adjective,6,False
명복,명사,Noun,6,False
명분,명사,Noun,6,False
명승지,명사,Noun,6,False
명실상부,명사,Noun,6,False
명중,명사,Noun,6,False
명칭,명사,Noun,6,False
모닥불,명사,Noun,6,False
모색,명사,Noun,6,False
모서리,명사,Noun,6,False
모순,명사,Noun,6,False
모욕,명사,Noun,6,False
모유,명사,Noun,6,False
모질다,형용사,Adjective,6,False
모퉁이,명사,Noun,6,False
모티브,명사,Noun,6,False
모호하다,형용사,Adjective,6,False
목덜미,명사,Noun,6,False
몰락,명사,Noun,6,False
몰려가다,동사,Verb,6,False
몰아가다,동사,Verb,6,False
몰아내다,동사,Verb,6,False
몰아넣다,동사,Verb,6,False
몰아쉬다,동사,Verb,6,False
몰아치다,동사,Verb,6,False
몰입,명사,Noun,6,False
몸집,명사,Noun,6,False
못마땅하다,형용사,Adjective,6,False
묘미,명사,Noun,6,False
묘지,명사,Noun,6,False
묘하다,형용사,Adjective,6,False
무공해,명사,Noun,6,False
무궁무진,명사,Noun,6,False
무기력,명사,Noun,6,False
무더기,명사,Noun,6,False
무던히,부사,Adverb,6,False
무럭무럭,부사,Adverb,6,False
무력,명사,Noun,6,False
무례,명사,Noun,6,False
무료하다,형용사,Adjective,6,False
무르다,형용사,Adjective,6,False
무르익다,동사,Verb,6,False
무릅쓰다,동사,Verb,6,False
무리,명사,Noun,6,False
무모하다,형용사,Adjective,6,False
무병장수,명사,Noun,6,False
무성하다,형용사,Adjective,6,False
무수하다,형용사,Adjective,6,False
무수히,부사,Adverb,6,False
무심히,부사,Adverb,6,False
무언,명사,Noun,6,False
무용지물,명사,Noun,6,False
무작정,부사,Adverb,6,False
무작정,명사,Noun,6,False
무차별적,관형사,Determiner,6,False
무차별적,명사,Noun,6,False
무한,명사,Noun,6,False
무형,명사,Noun,6,False
묵념,명사,Noun,6,False
묵직하다,형용사,Adjective,6,False
묵히다,동사,Verb,6,False
문과,명사,Noun,6,False
문단,명사,Noun,6,False
문상,명사,Noun,6,False
문안,명사,Noun,6,False
문지르다,동사,Verb,6,False
문학적,관형사,Determiner,6,False
문학적,명사,Noun,6,False
문헌,명사,Noun,6,False
물끄러미,부사,Adverb,6,False
물들이다,동사,Verb,6,False
물러가다,동사,Verb,6,False
물리다,동사,Verb,6,False
물리적,관형사,Determiner,6,False
물리적,명사,Noun,6,False
물자,명사,Noun,6,False
물체,명사,Noun,6,False
미각,명사,Noun,6,False
미남,명사,Noun,6,False
미달,명사,Noun,6,False
미덕,명사,Noun,6,False
미묘하다,형용사,Adjective,6,False
미사,명사,Noun,6,False
미숙하다,형용사,Adjective,6,False
미술가,명사,Noun,6,False
미약하다,형용사,Adjective,6,False
미어지다,동사,Verb,6,False
미정,명사,Noun,6,False
미지,명사,Noun,6,False
미혼모,명사,Noun,6,False
미흡하다,형용사,Adjective,6,False
민간,명사,Noun,6,False
민간단체,명사,Noun,6,False
민망하다,형용사,Adjective,6,False
민족주의,명사,Noun,6,False
민주,명사,Noun,6,False
민주적민주적,관형사,Determiner,6,False
민주적민주적,명사,Noun,6,False
민주화,명사,Noun,6,False
민첩하다,형용사,Adjective,6,False
밀도,명사,Noun,6,False
밀려나다,동사,Verb,6,False
밀려들다,동사,Verb,6,False
밀림,명사,Noun,6,False
밀어붙이다,동사,Verb,6,False
밀어주다,동사,Verb,6,False
밀접,명사,Noun,6,False
밀착,명사,Noun,6,False
밑거름,명사,Noun,6,False
밑창,명사,Noun,6,False
바래다,동사,Verb,6,False
바삐,부사,Adverb,6,False
바짝,부사,Adverb,6,False
바퀴벌레,명사,Noun,6,False
박자,명사,Noun,6,False
박탈,명사,Noun,6,False
반감,명사,Noun,6,False
반나절,명사,Noun,6,False
반도,명사,Noun,6,False
반도체,명사,Noun,6,False
반론,명사,Noun,6,False
반목,명사,Noun,6,False
반문,명사,Noun,6,False
반세기,명사,Noun,6,False
반신욕,명사,Noun,6,False
반주,명사,Noun,6,False
반칙,명사,Noun,6,False
받들다,동사,Verb,6,False
발각,명사,Noun,6,False
발굴,명사,Noun,6,False
발단,명사,Noun,6,False
발돋움,명사,Noun,6,False
발령,명사,Noun,6,False
발병,명사,Noun,6,False
발상,명사,Noun,6,False
밥벌이,명사,Noun,6,False
밧줄,명사,Noun,6,False
방귀,명사,Noun,6,False
방범,명사,Noun,6,False
방사능,명사,Noun,6,False
방어,명사,Noun,6,False
방언,명사,Noun,6,False
방치,명사,Noun,6,False
방침,명사,Noun,6,False
방패,명사,Noun,6,False
배상,명사,Noun,6,False
배설,명사,Noun,6,False
배신,명사,Noun,6,False
배역,명사,Noun,6,False
배제,명사,Noun,6,False
배출,명사,Noun,6,False
배타적배타적,관형사,Determiner,6,False
배타적배타적,명사,Noun,6,False
배포,명사,Noun,6,False
배회,명사,Noun,6,False
배후,명사,Noun,6,False
백년해로,명사,Noun,6,False
백미,명사,Noun,6,False
백수,명사,Noun,6,False
백지,명사,Noun,6,False
백혈병,명사,Noun,6,False
번성,명사,Noun,6,False
번식,명사,Noun,6,False
번영,명사,Noun,6,False
번쩍,부사,Adverb,6,False
번창,명사,Noun,6,False
벌판,명사,Noun,6,False
범주,명사,Noun,6,False
범하다,동사,Verb,6,False
범행,명사,Noun,6,False
법률가,명사,Noun,6,False
법안,명사,Noun,6,False
법정,명사,Noun,6,False
벗,명사,Noun,6,False
벤처,명사,Noun,6,False
벼르다,동사,Verb,6,False
벽화,명사,Noun,6,False
변,명사,Noun,6,False
변덕,명사,Noun,6,False
변두리,명사,Noun,6,False
변모,명사,Noun,6,False
변변찮다,형용사,Adjective,6,False
변수,명사,Noun,6,False
변천,명사,Noun,6,False
변형,명사,Noun,6,False
변호,명사,Noun,6,False
변화무쌍,명사,Noun,6,False
별개,명사,Noun,6,False
별안간,명사,Noun,6,False
별의별,관형사,Determiner,6,False
병동,명사,Noun,6,False
병상,명사,Noun,6,False
병세,명사,Noun,6,False
병적병적,관형사,Determiner,6,False
병적병적,명사,Noun,6,False
병행,명사,Noun,6,False
보건,명사,Noun,6,False
보답,명사,Noun,6,False
보류,명사,Noun,6,False
보배,명사,Noun,6,False
보복,명사,Noun,6,False
보유,명사,Noun,6,False
보육원,명사,Noun,6,False
보잘것없다,형용사,Adjective,6,False
보조금,명사,Noun,6,False
보태다,동사,Verb,6,False
보호자,명사,Noun,6,False
복귀,명사,Noun,6,False
복리,명사,Noun,6,False
복부,명사,Noun,6,False
복수,명사,Noun,6,False
복장,명사,Noun,6,False
복제,명사,Noun,6,False
복종,명사,Noun,6,False
복합적복합적,관형사,Determiner,6,False
복합적복합적,명사,Noun,6,False
본격화,명사,Noun,6,False
본성,명사,Noun,6,False
본전,명사,Noun,6,False
봉우리,명사,Noun,6,False
봐주다,동사,Verb,6,False
부가,명사,Noun,6,False
부각,명사,Noun,6,False
부고,명사,Noun,6,False
부닥치다,동사,Verb,6,False
부당,명사,Noun,6,False
부도,명사,Noun,6,False
부도나다,동사,Verb,6,False
부득이,부사,Adverb,6,False
부디,부사,Adverb,6,False
부르짖다,동사,Verb,6,False
부리다,동사,Verb,6,False
부설,명사,Noun,6,False
부실,명사,Noun,6,False
부양,명사,Noun,6,False
부응,명사,Noun,6,False
부임,명사,Noun,6,False
부재,명사,Noun,6,False
부진,명사,Noun,6,False
부착,명사,Noun,6,False
부추기다,동사,Verb,6,False
부축,명사,Noun,6,False
부패,명사,Noun,6,False
부풀리다,동사,Verb,6,False
부피,명사,Noun,6,False
부활,명사,Noun,6,False
북돋다,동사,Verb,6,False
북돋우다,동사,Verb,6,False
북받치다,동사,Verb,6,False
북적거리다,동사,Verb,6,False
분간,명사,Noun,6,False
분기,명사,Noun,6,False
분담,명사,Noun,6,False
분배,명사,Noun,6,False
분별,명사,Noun,6,False
분분하다,형용사,Adjective,6,False
분산,명사,Noun,6,False
분열,명사,Noun,6,False
분유,명사,Noun,6,False
분쟁,명사,Noun,6,False
분출,명사,Noun,6,False
분하다,형용사,Adjective,6,False
분해,명사,Noun,6,False
불경,명사,Noun,6,False
불과,부사,Adverb,6,False
불러오다,동사,Verb,6,False
불명,명사,Noun,6,False
불모지,명사,Noun,6,False
불분명하다,형용사,Adjective,6,False
불쑥,부사,Adverb,6,False
불안정,명사,Noun,6,False
불어넣다,동사,Verb,6,False
불참,명사,Noun,6,False
불화,명사,Noun,6,False
불황,명사,Noun,6,False
불효자,명사,Noun,6,False
붐,명사,Noun,6,False
붙들리다,동사,Verb,6,False
비겁하다,형용사,Adjective,6,False
비굴하다,형용사,Adjective,6,False
비극적비극적,관형사,Determiner,6,False
비극적비극적,명사,Noun,6,False
비기다,동사,Verb,6,False
비단,부사,Adverb,6,False
비리다,형용사,Adjective,6,False
비밀스럽다,형용사,Adjective,6,False
비방,명사,Noun,6,False
비상,명사,Noun,6,False
비속어,명사,Noun,6,False
비스듬히,부사,Adverb,6,False
비약적비약적,관형사,Determiner,6,False
비약적비약적,명사,Noun,6,False
비염,명사,Noun,6,False
비웃음,명사,Noun,6,False
비위,명사,Noun,6,False
비전,명사,Noun,6,False
비정상적,관형사,Determiner,6,False
비정상적,명사,Noun,6,False
비참하다,형용사,Adjective,6,False
비품,명사,Noun,6,False
비하,명사,Noun,6,False
빈곤,명사,Noun,6,False
빈민,명사,Noun,6,False
빈부,명사,Noun,6,False
빈약,명사,Noun,6,False
빈털터리,명사,Noun,6,False
빈틈,명사,Noun,6,False
빈틈없다,형용사,Adjective,6,False
빈틈없이,부사,Adverb,6,False
빈혈,명사,Noun,6,False
빗기다,동사,Verb,6,False
빗줄기,명사,Noun,6,False
빙산,명사,Noun,6,False
빚어지다,동사,Verb,6,False
빡빡하다,형용사,Adjective,6,False
빤히,부사,Adverb,6,False
빼돌리다,동사,Verb,6,False
뺑소니,명사,Noun,6,False
뺨치다,동사,Verb,6,False
뻔뻔하다,형용사,Adjective,6,False
뻔히,부사,Adverb,6,False
뻗치다,동사,Verb,6,False
뿌리내리다,동사,Verb,6,False
뿜다,동사,Verb,6,False
뿜어내다,동사,Verb,6,False
사각지대,명사,Noun,6,False
사각형,명사,Noun,6,False
사격,명사,Noun,6,False
사고력,명사,Noun,6,False
사공,명사,Noun,6,False
사기,명사,Noun,6,False
사로잡히다,동사,Verb,6,False
사리,명사,Noun,6,False
사면초가,명사,Noun,6,False
사뭇,부사,Adverb,6,False
사법,명사,Noun,6,False
사법부,명사,Noun,6,False
사사건건,부사,Adverb,6,False
사사건건,명사,Noun,6,False
사상가,명사,Noun,6,False
사상누각,명사,Noun,6,False
사색,명사,Noun,6,False
사슬,명사,Noun,6,False
사시사철,명사,Noun,6,False
사실적사실적,관형사,Determiner,6,False
사실적사실적,명사,Noun,6,False
사양,명사,Noun,6,False
사업주,명사,Noun,6,False
사치스럽다,형용사,Adjective,6,False
사퇴,명사,Noun,6,False
사필귀정,명사,Noun,6,False
사회주의,명사,Noun,6,False
사후,명사,Noun,6,False
산간,명사,Noun,6,False
산뜻하다,형용사,Adjective,6,False
산림,명사,Noun,6,False
산만하다,형용사,Adjective,6,False
산맥,명사,Noun,6,False
산모,명사,Noun,6,False
산물,명사,Noun,6,False
산성,명사,Noun,6,False
산하,명사,Noun,6,False
살균,명사,Noun,6,False
살해,명사,Noun,6,False
삼각형,명사,Noun,6,False
삼림욕,명사,Noun,6,False
삼복더위,명사,Noun,6,False
상,명사,Noun,6,False
상거래,명사,Noun,6,False
상당,명사,Noun,6,False
상반,명사,Noun,6,False
상봉,명사,Noun,6,False
상세하다,형용사,Adjective,6,False
상속,명사,Noun,6,False
상승세,명사,Noun,6,False
상심,명사,Noun,6,False
상여,명사,Noun,6,False
상용,명사,Noun,6,False
상위,명사,Noun,6,False
상위권,명사,Noun,6,False
상응,명사,Noun,6,False
상이하다,형용사,Adjective,6,False
상인,명사,Noun,6,False
상장,명사,Noun,6,False
상주,명사,Noun,6,False
상체,명사,Noun,6,False
상호,부사,Adverb,6,False
상호,명사,Noun,6,False
샅샅이,부사,Adverb,6,False
새삼스럽다,형용사,Adjective,6,False
새옹지마,명사,Noun,6,False
색채,명사,Noun,6,False
생계,명사,Noun,6,False
생사,명사,Noun,6,False
생산성,명사,Noun,6,False
생산자,명사,Noun,6,False
생산적생산적,관형사,Determiner,6,False
생산적생산적,명사,Noun,6,False
생산지,명사,Noun,6,False
생성,명사,Noun,6,False
생소하다,형용사,Adjective,6,False
생태,명사,Noun,6,False
생필품,명사,Noun,6,False
생활고,명사,Noun,6,False
생활권,명사,Noun,6,False
서구,명사,Noun,6,False
서두,명사,Noun,6,False
서민적서민적,관형사,Determiner,6,False
서민적서민적,명사,Noun,6,False
서성거리다,동사,Verb,6,False
서슴없이,부사,Adverb,6,False
서신,명사,Noun,6,False
서열,명사,Noun,6,False
서평,명사,Noun,6,False
선,명사,Noun,6,False
선고,명사,Noun,6,False
선교,명사,Noun,6,False
선교사,명사,Noun,6,False
선동적선동적,관형사,Determiner,6,False
선동적선동적,명사,Noun,6,False
선뜻,부사,Adverb,6,False
선비,명사,Noun,6,False
선정적선정적,관형사,Determiner,6,False
선정적선정적,명사,Noun,6,False
선조,명사,Noun,6,False
선출,명사,Noun,6,False
선풍적선풍적,관형사,Determiner,6,False
선풍적선풍적,명사,Noun,6,False
선하다,형용사,Adjective,6,False
선행,명사,Noun,6,False
섣불리,부사,Adverb,6,False
설,접사,OtherAffix,6,False
설교,명사,Noun,6,False
설령,부사,Adverb,6,False
설비,명사,Noun,6,False
설상가상,명사,Noun,6,False
설움,명사,Noun,6,False
섬유,명사,Noun,6,False
섬유질,명사,Noun,6,False
섭리,명사,Noun,6,False
섭외,명사,Noun,6,False
성대,명사,Noun,6,False
성비,명사,Noun,6,False
성사,명사,Noun,6,False
성장기,명사,Noun,6,False
성적순,명사,Noun,6,False
성차별,명사,Noun,6,False
성취도,명사,Noun,6,False
성품,명사,Noun,6,False
성하다,형용사,Adjective,6,False
성화,명사,Noun,6,False
세,명사,Noun,6,True
세,명사,Noun,6,True
세관,명사,Noun,6,False
세밀하다,형용사,Adjective,6,False
세심하다,형용사,Adjective,6,False
세태,명사,Noun,6,False
세포,명사,Noun,6,False
센서,명사,Noun,6,False
소동,명사,Noun,6,False
소란스럽다,형용사,Adjective,6,False
소량,명사,Noun,6,False
소멸,명사,Noun,6,False
소신,명사,Noun,6,False
소실,명사,Noun,6,False
소아,명사,Noun,6,False
소양,명사,Noun,6,False
소외,명사,Noun,6,False
소위,부사,Adverb,6,False
소장,명사,Noun,6,False
소지,명사,Noun,6,False
소프트웨어,명사,Noun,6,False
소화기,명사,Noun,6,False
속보,명사,Noun,6,False
속설,명사,Noun,6,False
속성,명사,Noun,6,False
속셈,명사,Noun,6,False
속속들이,부사,Adverb,6,False
속수무책,명사,Noun,6,False
속임수,명사,Noun,6,False
손가락질,명사,Noun,6,False
손대다,동사,Verb,6,False
손맛,명사,Noun,6,False
손색,명사,Noun,6,False
손수,부사,Adverb,6,False
손아귀,명사,Noun,6,False
솔,명사,Noun,6,False
솔깃하다,형용사,Adjective,6,False
솟아나다,형용사,Adjective,6,False
솟아나다,동사,Verb,6,False
솥,명사,Noun,6,False
쇄도,명사,Noun,6,False
쇠퇴,명사,Noun,6,False
수긍,명사,Noun,6,False
수녀,명사,Noun,6,False
수다스럽다,형용사,Adjective,6,False
수도,명사,Noun,6,False
수두룩하다,형용사,Adjective,6,False
수려하다,형용사,Adjective,6,False
수립,명사,Noun,6,False
수목,명사,Noun,6,False
수발,명사,Noun,6,False
수법,명사,Noun,6,False
수분,명사,Noun,6,False
수비,명사,Noun,6,False
수사관,명사,Noun,6,False
수산업,명사,Noun,6,False
수상하다,형용사,Adjective,6,False
수색,명사,Noun,6,False
수소문,명사,Noun,6,False
수송,명사,Noun,6,False
수완,명사,Noun,6,False
수용,명사,Noun,6,False
수용자,명사,Noun,6,False
수월하다,형용사,Adjective,6,False
수재민,명사,Noun,6,False
수줍다,형용사,Adjective,6,False
수중,명사,Noun,6,False
수지,명사,Noun,6,False
수차례,명사,Noun,6,False
수치,명사,Noun,6,False
수컷,명사,Noun,6,False
수평,명사,Noun,6,False
수평선,명사,Noun,6,False
수혈,명사,Noun,6,False
수혜자,명사,Noun,6,False
수화기,명사,Noun,6,False
숙맥,명사,Noun,6,False
순발력,명사,Noun,6,False
순수성,명사,Noun,6,False
순응,명사,Noun,6,False
순전히,부사,Adverb,6,False
순조롭다,형용사,Adjective,6,False
순환기,명사,Noun,6,False
숨죽이다,동사,Verb,6,False
숭고하다,형용사,Adjective,6,False
숭늉,명사,Noun,6,False
숭배,명사,Noun,6,False
쉽사리,부사,Adverb,6,False
스러지다,동사,Verb,6,False
스며들다,동사,Verb,6,False
스미다,동사,Verb,6,False
슬그머니,부사,Adverb,6,False
슬며시,부사,Adverb,6,False
습성,명사,Noun,6,False
승려,명사,Noun,6,False
승마,명사,Noun,6,False
승승장구,명사,Noun,6,False
승인,명사,Noun,6,False
승자,명사,Noun,6,False
시,접사,OtherAffix,6,False
시간대,명사,Noun,6,False
시급히,부사,Adverb,6,False
시기상조,명사,Noun,6,False
시늉,명사,Noun,6,False
시대적시대적,관형사,Determiner,6,False
시대적시대적,명사,Noun,6,False
시련,명사,Noun,6,False
시름,명사,Noun,6,False
시무룩하다,형용사,Adjective,6,False
시비,명사,Noun,6,False
시사하다,동사,Verb,6,False
시상,명사,Noun,6,False
시시각각,명사,Noun,6,False
시신,명사,Noun,6,False
시원섭섭하다,형용사,Adjective,6,False
시원시원하다,형용사,Adjective,6,False
시인,명사,Noun,6,False
시적시적,관형사,Determiner,6,False
시적시적,명사,Noun,6,False
시정,명사,Noun,6,False
시종일관,명사,Noun,6,False
시중,명사,Noun,6,False
시즌,명사,Noun,6,False
시행착오,명사,Noun,6,False
식단,명사,Noun,6,False
식량난,명사,Noun,6,False
식민지,명사,Noun,6,False
식용,명사,Noun,6,False
식은땀,명사,Noun,6,False
신명,명사,Noun,6,False
신비롭다,형용사,Adjective,6,False
신상,명사,Noun,6,False
신설,명사,Noun,6,False
신세,명사,Noun,6,False
신음,명사,Noun,6,False
신의,명사,Noun,6,False
신인,명사,Noun,6,False
신임,명사,Noun,6,False
신자,명사,Noun,6,False
신종,명사,Noun,6,False
신진대사,명사,Noun,6,False
신축성,명사,Noun,6,False
신하,명사,Noun,6,False
실마리,명사,Noun,6,False
실상,부사,Adverb,6,False
실상,명사,Noun,6,True
실상,명사,Noun,6,True
실외,명사,Noun,6,False
실용화,명사,Noun,6,False
실정,명사,Noun,6,False
실질,명사,Noun,6,False
실질적실질적,관형사,Determiner,6,False
실질적실질적,명사,Noun,6,False
실천적실천적,관형사,Determiner,6,False
실천적실천적,명사,Noun,6,False
심경,명사,Noun,6,False
심성,명사,Noun,6,False
심의,명사,Noun,6,False
심혈,명사,Noun,6,False
심화,명사,Noun,6,False
심히,부사,Adverb,6,False
십시일반,명사,Noun,6,False
싱그럽다,형용사,Adjective,6,False
싸늘하다,형용사,Adjective,6,False
싹,부사,Adverb,6,False
싹트다,동사,Verb,6,False
쌍방,명사,Noun,6,False
쌍벽,명사,Noun,6,False
쏠리다,동사,Verb,6,False
씁쓸하다,형용사,Adjective,6,False
아낌없다,형용사,Adjective,6,False
아낌없이,부사,Adverb,6,False
아늑하다,형용사,Adjective,6,False
아득하다,형용사,Adjective,6,False
아랑곳없이,부사,Adverb,6,False
아무쪼록,부사,Adverb,6,False
아부,명사,Noun,6,False
아비,명사,Noun,6,False
아슬아슬,부사,Adverb,6,False
아우르다,동사,Verb,6,False
아찔하다,형용사,Adjective,6,False
악,명사,Noun,6,False
악성,명사,Noun,6,False
악역,명사,Noun,6,False
악하다,형용사,Adjective,6,False
안간힘,명사,Noun,6,False
안건,명사,Noun,6,False
안달,명사,Noun,6,False
안락,명사,Noun,6,False
안락사,명사,Noun,6,False
안목,명사,Noun,6,False
안쓰럽다,형용사,Adjective,6,False
안이하다,형용사,Adjective,6,False
안일,명사,Noun,6,False
안절부절,부사,Adverb,6,False
안주,명사,Noun,6,False
알선,명사,Noun,6,False
알아채다,동사,Verb,6,False
암기력,명사,Noun,6,False
암시,명사,Noun,6,False
암컷,명사,Noun,6,False
암호,명사,Noun,6,False
암흑기,명사,Noun,6,False
압도,명사,Noun,6,False
압도적압도적,관형사,Determiner,6,False
압도적압도적,명사,Noun,6,False
압박감,명사,Noun,6,False
압축,명사,Noun,6,False
앞다투다,동사,Verb,6,False
앞당기다,동사,Verb,6,False
앞장,명사,Noun,6,False
애지중지,부사,Adverb,6,False
애착,명사,Noun,6,False
애창곡,명사,Noun,6,False
애초,명사,Noun,6,False
애틋하다,형용사,Adjective,6,False
야광,명사,Noun,6,False
야기,명사,Noun,6,False
야단맞다,동사,Verb,6,False
야당,명사,Noun,6,False
약물,명사,Noun,6,False
약세,명사,Noun,6,False
약소하다,형용사,Adjective,6,False
약탈,명사,Noun,6,False
얌체,명사,Noun,6,False
양상,명사,Noun,6,False
양성,명사,Noun,6,False
양성평등,명사,Noun,6,False
양식,명사,Noun,6,False
양질,명사,Noun,6,False
양측,명사,Noun,6,False
얕보다,동사,Verb,6,False
어감,명사,Noun,6,False
어금니,명사,Noun,6,False
어김없이,부사,Adverb,6,False
어둑어둑,부사,Adverb,6,False
어렴풋이,부사,Adverb,6,False
어리다,동사,Verb,6,False
어리둥절하다,형용사,Adjective,6,False
어마어마하다,형용사,Adjective,6,False
어민,명사,Noun,6,False
어부지리,명사,Noun,6,False
어설프다,형용사,Adjective,6,False
어수선하다,형용사,Adjective,6,False
어조,명사,Noun,6,False
어지럽히다,동사,Verb,6,False
어처구니,명사,Noun,6,False
어처구니없다,형용사,Adjective,6,False
어투,명사,Noun,6,False
억세다,형용사,Adjective,6,False
억수,명사,Noun,6,False
억압,명사,Noun,6,False
억지,명사,Noun,6,False
언뜻,부사,Adverb,6,False
언론사,명사,Noun,6,False
언행,명사,Noun,6,False
얻어맞다,동사,Verb,6,False
얼,명사,Noun,6,False
얼버무리다,동사,Verb,6,False
얼핏,부사,Adverb,6,False
얽매이다,동사,Verb,6,False
엄두,명사,Noun,6,False
엄중하다,형용사,Adjective,6,False
엄지,명사,Noun,6,False
업소,명사,Noun,6,False
업자,명사,Noun,6,False
업종,명사,Noun,6,False
엇갈리다,동사,Verb,6,False
엉금엉금,부사,Adverb,6,False
엉기다,동사,Verb,6,False
엉성하다,형용사,Adjective,6,False
엉키다,동사,Verb,6,False
엎다,동사,Verb,6,False
에워싸다,동사,Verb,6,False
여당,명사,Noun,6,False
여류,명사,Noun,6,False
여리다,형용사,Adjective,6,False
여성상,명사,Noun,6,False
여성적여성적,관형사,Determiner,6,False
여성적여성적,명사,Noun,6,False
여아,명사,Noun,6,False
여야,명사,Noun,6,False
여의다,동사,Verb,6,False
여지,명사,Noun,6,True
여지,의존명사,Noun,6,True
여파,명사,Noun,6,False
역겹다,형용사,Adjective,6,False
역경,명사,Noun,6,False
역대,명사,Noun,6,False
역도,명사,Noun,6,False
역동적역동적,관형사,Determiner,6,False
역동적역동적,명사,Noun,6,False
역량,명사,Noun,6,False
역지사지,명사,Noun,6,False
역효과,명사,Noun,6,False
연계,명사,Noun,6,False
연대,명사,Noun,6,False
연료,명사,Noun,6,False
연비,명사,Noun,6,False
연상,명사,Noun,6,False
연약하다,형용사,Adjective,6,False
연연하다,형용사,Adjective,6,False
연연하다,동사,Verb,6,False
연잇다,동사,Verb,6,False
연장자,명사,Noun,6,False
연재,명사,Noun,6,False
연초,명사,Noun,6,False
열거,명사,Noun,6,False
열광,명사,Noun,6,False
열띠다,형용사,Adjective,6,False
열망,명사,Noun,6,False
열성,명사,Noun,6,False
열성적열성적,관형사,Determiner,6,False
열성적열성적,명사,Noun,6,False
열악하다,형용사,Adjective,6,False
열풍,명사,Noun,6,False
염두,명사,Noun,6,False
염려,명사,Noun,6,False
염원,명사,Noun,6,False
염증,명사,Noun,6,False
염치,명사,Noun,6,False
영광,명사,Noun,6,False
영락없이,부사,Adverb,6,False
영리,명사,Noun,6,False
영문,명사,Noun,6,True
영문,명사,Noun,6,True
영세민,명사,Noun,6,False
영양사,명사,Noun,6,False
영입,명사,Noun,6,False
영장,명사,Noun,6,False
영재,명사,Noun,6,False
영토,명사,Noun,6,False
예견,명사,Noun,6,False
예리하다,형용사,Adjective,6,False
예배,명사,Noun,6,False
예사롭다,형용사,Adjective,6,False
예수,명사,Noun,6,False
예술성,명사,Noun,6,False
예의범절,명사,Noun,6,False
예체능,명사,Noun,6,False
오기,명사,Noun,6,False
오르막길,명사,Noun,6,False
오른팔,명사,Noun,6,False
오붓하다,형용사,Adjective,6,False
오죽,부사,Adverb,6,False
옥상,명사,Noun,6,False
온실가스,명사,Noun,6,False
온전하다,형용사,Adjective,6,False
올바로,부사,Adverb,6,False
옷깃,명사,Noun,6,False
옷자락,명사,Noun,6,False
옹기종기,부사,Adverb,6,False
완만하다,형용사,Adjective,6,False
완주,명사,Noun,6,False
완화,명사,Noun,6,False
왈가왈부,명사,Noun,6,False
왕궁,명사,Noun,6,False
왕권,명사,Noun,6,False
왕위,명사,Noun,6,False
왕조,명사,Noun,6,False
왜곡,명사,Noun,6,False
왜소하다,형용사,Adjective,6,False
외무부,명사,Noun,6,False
외신,명사,Noun,6,False
외유내강,명사,Noun,6,False
외적외적,관형사,Determiner,6,False
외적외적,명사,Noun,6,False
외제,명사,Noun,6,False
외형,명사,Noun,6,False
외형적외형적,관형사,Determiner,6,False
외형적외형적,명사,Noun,6,False
외환,명사,Noun,6,False
요건,명사,Noun,6,False
요란,명사,Noun,6,False
요양,명사,Noun,6,False
요양원,명사,Noun,6,False
요점,명사,Noun,6,False
요컨대,부사,Adverb,6,False
요트,명사,Noun,6,False
용례,명사,Noun,6,False
용모,명사,Noun,6,False
용법,명사,Noun,6,False
용의자,명사,Noun,6,False
용이하다,형용사,Adjective,6,False
용하다,형용사,Adjective,6,False
우거지다,동사,Verb,6,False
우뇌,명사,Noun,6,False
우뚝,부사,Adverb,6,False
우러나다,동사,Verb,6,False
우렁차다,형용사,Adjective,6,False
우발적우발적,관형사,Determiner,6,False
우발적우발적,명사,Noun,6,False
우선순위,명사,Noun,6,False
우성,명사,Noun,6,False
우세,명사,Noun,6,False
우스꽝스럽다,형용사,Adjective,6,False
우여곡절,명사,Noun,6,False
우열,명사,Noun,6,False
